domain,keyword,title,url,source_domain,seendate,language,country,date_parsed,dup_count
soil carbon requestration,carbon farming,The Farmer Exchange Online Speakers : Profits Await Those Who Adapt,http://www.farmers-exchange.net/detailPage.aspx?articleID=20441,farmers-exchange.net,20210312T170000Z,English,United States,2021-03-12 17:00:00,1
soil carbon requestration,carbon farming,"Insurance , K9s and weed among Cabinet legislative priorities",https://www.sfgate.com/news/article/Insurance-K9s-and-weed-among-Cabinet-legislative-16021493.php,sfgate.com,20210312T191500Z,English,United States,2021-03-12 19:15:00,15
soil carbon requestration,carbon farming,Witnesses outline challenges to farm climate plan - Governor Wind Energy Coalition,https://governorswindenergycoalition.org/witnesses-outline-challenges-to-farm-climate-plan/,governorswindenergycoalition.org,20210315T020000Z,English,United States,2021-03-15 02:00:00,1
soil carbon requestration,carbon farming,Agricultural Carbon Markets Could Help Farmers Fight Climate Change,https://www.bloomberg.com/opinion/articles/2021-03-03/agricultural-carbon-markets-could-help-farmers-fight-climate-change,bloomberg.com,20210315T194500Z,English,United States,2021-03-15 19:45:00,1
soil carbon requestration,carbon farming,House Ag member to visit Hays for Q & A at Pavilion,http://www.ccenterdispatch.com/news/state/kansas/article_c7ce993c-a482-5874-ae8e-b0bc0961d92a.html,ccenterdispatch.com,20210315T211500Z,English,United States,2021-03-15 21:15:00,1
soil carbon requestration,carbon farming,Virtual farming symposium set for March 31,https://www.fltimes.com/news/virtual-farming-symposium-set-for-march-31/article_77906be4-2aa0-597f-933f-cddaec5ec644.html,fltimes.com,20210317T140000Z,English,United States,2021-03-17 14:00:00,1
soil carbon requestration,carbon farming,Florida Lawmakers Want Greenhouse Gas Emissions To Be Regulated,https://wusfnews.wusf.usf.edu/environment/2021-03-17/florida-lawmakers-want-greenhouse-gas-emissions-to-be-regulated,wusfnews.wusf.usf.edu,20210317T233000Z,English,United States,2021-03-17 23:30:00,3
soil carbon requestration,carbon farming,"CSRWire - Oceans 2050 Receives Grant From WWF , With Support From Bezos Earth Fund , for Global Effort to Quantify Seaweed Carbon Sequestration",https://www.csrwire.com/press_releases/719786-oceans-2050-receives-grant-wwf-support-bezos-earth-fund-global-effort,csrwire.com,20210318T123000Z,English,United States,2021-03-18 12:30:00,1
soil carbon requestration,carbon farming,The Power of Food : Food Is The Foundation of Our Culture,https://iowaenvironmentalfocus.org/2021/03/19/the-power-of-food-food-is-the-foundation-of-our-culture/,iowaenvironmentalfocus.org,20210319T181500Z,English,United States,2021-03-19 18:15:00,1
soil carbon requestration,carbon farming,Investors urge Europe to prioritise climate in agriculture reform - Netscape Money & Business,https://isp.netscape.com/pf/story/0002/20210322/KBN2BE00R_1,isp.netscape.com,20210322T010000Z,English,United States,2021-03-22 01:00:00,1
soil carbon requestration,carbon farming,Investors urge Europe to prioritise climate in agriculture reform,https://www.channelnewsasia.com/news/business/investors-urge-europe-to-prioritise-climate-in-agriculture-reform-14461754,channelnewsasia.com,20210322T010000Z,English,United States,2021-03-22 01:00:00,8
soil carbon requestration,carbon farming,This Is The Farming We Need to Address Climate Change,http://www.justmeans.com/article/this-is-the-farming-we-need-to-address-climate-change,justmeans.com,20210322T104500Z,English,United States,2021-03-22 10:45:00,2
soil carbon requestration,carbon farming,CSRWire - This Is The Farming We Need to Address Climate Change,https://www.csrwire.com/reports/719631/farming-we-need-address-climate-change,csrwire.com,20210322T111500Z,English,United States,2021-03-22 11:15:00,1
soil carbon requestration,carbon farming,The Long March to ESG,https://www.politico.com/newsletters/the-long-game/2021/03/23/the-long-march-to-esg-492210,politico.com,20210323T180000Z,English,United States,2021-03-23 18:00:00,1
soil carbon requestration,carbon farming,Restore Colorado Will Take Diners From the Table to the Farm,https://www.westword.com/restaurants/restore-colorado-regenerative-farming-restaurant-sustainability-soil-11915695,westword.com,20210324T143000Z,English,United States,2021-03-24 14:30:00,1
soil carbon requestration,carbon farming,Re : The Oil lobby backs carbon pricing ! - Agriculture . com Community,https://community.agriculture.com/t5/Marketing/The-Oil-lobby-backs-carbon-pricing/m-p/799374,community.agriculture.com,20210326T120000Z,English,United States,2021-03-26 12:00:00,1
soil carbon requestration,carbon farming,CLIMATE SMART : What is  Carbon Farming  all about ?,https://www.fltimes.com/news/environment/climate-smart-what-is-carbon-farming-all-about/article_3c5a0052-bab2-5d3c-ad05-5e16ba916bb1.html,fltimes.com,20210327T133000Z,English,United States,2021-03-27 13:30:00,1
soil carbon requestration,carbon farming,"Farm Progress America , March 31 , 2021",https://www.farmprogress.com/max-armstrong/farm-progress-america-march-31-2021,farmprogress.com,20210331T103000Z,English,United States,2021-03-31 10:30:00,3
soil carbon requestration,carbon farming,Farmers Satisfaction with Inputs Has Room for Improvement,https://drgnews.com/2021/03/31/farmers-satisfaction-with-inputs-has-room-for-improvement/,drgnews.com,20210331T134500Z,English,United States,2021-03-31 13:45:00,2
soil carbon requestration,carbon farming,Florida Rep . Kelly Skidmore Talks About Her Bill To Pay Farmers For Combatting Climate Change,https://wusfnews.wusf.usf.edu/environment/2021-04-01/florida-rep-kelly-skidmore-talks-about-her-bill-to-pay-farmers-for-combatting-climate-change,wusfnews.wusf.usf.edu,20210401T093000Z,English,United States,2021-04-01 09:30:00,2
soil carbon requestration,soil carbon storage,Carbon sequestration : a critical but less - understood piece of the climate puzzle,https://www.ioes.ucla.edu/article/carbon-sequestration-a-critical-but-less-understood-piece-of-the-climate-puzzle/,ioes.ucla.edu,20210401T181500Z,English,United States,2021-04-01 18:15:00,1
soil carbon requestration,soil carbon storage,Louisiana wetlands could ease -- or worsen -- climate change . Curbing erosion could make the difference .,https://www.houmatoday.com/story/news/2021/04/04/louisiana-wetlands-could-ease-worsen-climate-change-curbing-erosion-could-make-difference/4843196001/,houmatoday.com,20210404T034500Z,English,United States,2021-04-04 03:45:00,1
soil carbon requestration,soil carbon storage,New paper shows benefits of Louisiana coastal restoration to soil carbon sequestration,https://www.eurekalert.org/pub_releases/2021-04/twio-nps033121.php,eurekalert.org,20210405T060000Z,English,United States,2021-04-05 06:00:00,2
soil carbon requestration,soil carbon storage,Coastal News Today | LA - New paper shows benefits of Louisiana coastal restoration to soil carbon sequestration,https://www.coastalnewstoday.com/post/la-new-paper-shows-benefits-of-louisiana-coastal-restoration-to-soil-carbon-sequestration,coastalnewstoday.com,20210407T073000Z,English,United States,2021-04-07 07:30:00,1
soil carbon requestration,soil carbon storage,"Webinar will explore carbon markets , impact on ag",https://kticradio.com/agricultural/webinar-will-explore-carbon-markets-impact-on-ag/,kticradio.com,20210410T213000Z,English,United States,2021-04-10 21:30:00,1
soil carbon requestration,soil carbon storage,Tropical forest soils capture carbon under elevated nitrogen deposition,https://phys.org/news/2021-04-tropical-forest-soils-capture-carbon.html,phys.org,20210414T153000Z,English,United States,2021-04-14 15:30:00,1
soil carbon requestration,soil carbon storage,Tropical forest soils capture CO2 under elevated nitrogen deposition,https://www.eurekalert.org/pub_releases/2021-04/caos-tfs041321.php,eurekalert.org,20210414T183000Z,English,United States,2021-04-14 18:30:00,1
soil carbon requestration,soil carbon storage,"Soil Value Exchange and Pasture Map Merge to Create Grassroots Carbon , the Leading Provider of High - Quality , Measured and Certified , Soil Carbon Storage Credits",https://www.prnewswire.com/news-releases/soil-value-exchange-and-pasture-map-merge-to-create-grassroots-carbon-the-leading-provider-of-high-quality-measured-and-certified-soil-carbon-storage-credits-301270793.html,prnewswire.com,20210416T193000Z,English,United States,2021-04-16 19:30:00,3
soil carbon requestration,soil carbon storage,No quick fix for climate change,https://phys.org/news/2021-04-quick-climate.html,phys.org,20210420T161500Z,English,United States,2021-04-20 16:15:00,1
soil carbon requestration,soil carbon storage,Sumitomo Corporation ( via Public ) / Collaboration Agreement for Agricultural Soil Carbon Storage,http://www.publicnow.com/view/F5E8F024BA238B43C44D77E6B0450510A8AA4F11,publicnow.com,20210422T043000Z,English,United States,2021-04-22 04:30:00,1
soil carbon requestration,soil carbon storage,Effective and profitable climate solutions are within the nation farms and forests,https://www.msn.com/en-us/news/us/effective-and-profitable-climate-solutions-are-within-the-nations-farms-and-forests/ar-BB1fVTx6,msn.com,20210422T161500Z,English,United States,2021-04-22 16:15:00,2
soil carbon requestration,soil carbon storage,Environmental Groups Call Biden Carbon Bank Plan a  Scam,https://modernfarmer.com/2021/04/environmental-groups-call-bidens-carbon-bank-plan-a-scam/,modernfarmer.com,20210422T174500Z,English,United States,2021-04-22 17:45:00,1
soil carbon requestration,soil carbon storage,carbon / CO2 sequestration – Advanced BioFuels united states,https://advancedbiofuelsusa.info/tag/carbon-co2-sequestration/,advancedbiofuelsusa.info,20210422T231500Z,English,United States,2021-04-22 23:15:00,1
soil carbon requestration,soil carbon storage,"As world leaders rose to occasion at Biden climate summit , Morrison faltered",https://www.miragenews.com/as-world-leaders-rose-to-occasion-at-biden-548637/,miragenews.com,20210423T041500Z,English,United States,2021-04-23 04:15:00,1
soil carbon requestration,soil carbon storage,Celebrating Earth Day with Wisconsin agriculture,https://www.wisfarmer.com/story/opinion/2021/04/21/celebrating-earth-day-wisconsin-agriculture/7325164002/,wisfarmer.com,20210423T190000Z,English,United States,2021-04-23 19:00:00,2
soil carbon requestration,soil carbon storage,"PastureMap merges with Soil Value Exchange , now Grassroots Carbon Public Benefit",https://www.bizjournals.com/houston/news/2021/04/22/pasturemap-merges-with-soil-value-exchange.html,bizjournals.com,20210425T113000Z,English,United States,2021-04-25 11:30:00,1
soil carbon requestration,soil carbon storage,Officials : Agriculture can help with climate change,https://www.leadertelegram.com/country-today/environment/officials-agriculture-can-help-with-climate-change/article_256e9968-b22d-56ac-ae35-78eb64e92081.html,leadertelegram.com,20210426T123000Z,English,United States,2021-04-26 12:30:00,1
soil carbon requestration,soil carbon storage,Addressing Climate Change Through Data : USDA ARS,https://www.ars.usda.gov/oc/utm/addressing-climate-change-through-data/,ars.usda.gov,20210428T133000Z,English,United States,2021-04-28 13:30:00,1
soil carbon requestration,soil carbon storage,Cary Institute Steward Pickett elected to the National Academy of Sciences,https://www.eurekalert.org/pub_releases/2021-04/cioe-cis042921.php,eurekalert.org,20210430T143000Z,English,United States,2021-04-30 14:30:00,1
soil carbon requestration,soil carbon storage,Energy budget and carbon footprint in a wheat and maize system under ridge furrow strategy in dry semi humid areas,https://www.nature.com/articles/s41598-021-88717-3,nature.com,20210430T174500Z,English,United States,2021-04-30 17:45:00,1
soil carbon requestration,soil carbon storage,South Dakota Producers See Benefits Of Conservation Tillage,https://www.yankton.net/neighbors/article_ee5e48be-a9f6-11eb-94f6-2b33d7af6a27.html,yankton.net,20210501T104500Z,English,United States,2021-05-01 10:45:00,2
soil carbon requestration,carbon farming,Carbon market farming bill introduced in Congress,https://www.hpj.com/ag_news/carbon-market-farming-bill-introduced-in-congress/article_032317d0-a9ec-11eb-9706-1fc2e0bdb82e.html,hpj.com,20210501T134500Z,English,United States,2021-05-01 13:45:00,1
soil carbon requestration,carbon farming,Victoria shares path to net zero emissions,https://au.news.yahoo.com/victoria-shares-path-net-zero-072754000.html,au.news.yahoo.com,20210502T093000Z,English,United States,2021-05-02 09:30:00,1
soil carbon requestration,carbon farming,"Morning mail : Queensland police DV reckoning , early economic recovery , Ramadan TV",https://www.msn.com/en-au/news/australia/morning-mail-queensland-police-s-dv-reckoning-early-economic-recovery-ramadan-tv/ar-BB1gi19B,msn.com,20210502T221500Z,English,United States,2021-05-02 22:15:00,2
soil carbon requestration,carbon farming,"Backing Our Farmers To Move To A Cleaner , Greener Future",https://www.miragenews.com/backing-our-farmers-to-move-to-a-cleaner-553088/,miragenews.com,20210503T010000Z,English,United States,2021-05-03 01:00:00,1
soil carbon requestration,carbon farming,New climate change strategy for Victoria,https://www.miragenews.com/new-climate-change-strategy-for-victoria-553262/,miragenews.com,20210503T090000Z,English,United States,2021-05-03 09:00:00,1
soil carbon requestration,carbon farming,This Restaurant - Led Agriculture Effort Wants To Help Farmers And Ranchers Fight Climate Change,https://www.cpr.org/2021/05/03/farming-and-ranching-speed-up-climate-change-can-a-boulder-agriculture-program-help-slow-it-down/,cpr.org,20210503T150000Z,English,United States,2021-05-03 15:00:00,1
soil carbon requestration,carbon farming,"EIR LEAD EDITORIAL FOR TUESDAY , MAY 4 , 2021",https://larouchepub.com/pr/2021/20210504_lead-editorial.html,larouchepub.com,20210504T160000Z,English,United States,2021-05-04 16:00:00,1
soil carbon requestration,carbon farming,"To Reach Climate Neutrality , Europeans Are Going To Farm Carbon",https://www.forbes.com/sites/emanuelabarbiroglio/2021/05/04/to-reach-climate-neutrality-europeans-are-going-to-farm-carbon/,forbes.com,20210504T164500Z,English,United States,2021-05-04 16:45:00,1
soil carbon requestration,carbon farming,Farming in a carbon economy,https://www.farmprogress.com/carbon/farming-carbon-economy,farmprogress.com,20210505T153000Z,English,United States,2021-05-05 15:30:00,1
soil carbon requestration,carbon farming,CNH Industrial N . V . ( CNHI ) Q1 2021 Earnings Call Transcript,https://www.msn.com/en-us/money/companies/cnh-industrial-nv-cnhi-q1-2021-earnings-call-transcript/ar-BB1goSPn,msn.com,20210506T011500Z,English,United States,2021-05-06 01:15:00,2
soil carbon requestration,carbon farming,Off - put by offsets : Why some advocates doubt  net zero  pledges | Nation / World,https://www.gazettextra.com/news/nation_world/off-put-by-offsets-why-some-advocates-doubt-net-zero-pledges/article_687f0fa5-928b-5deb-a89a-25ee801a975b.html,gazettextra.com,20210506T103000Z,English,United States,2021-05-06 10:30:00,1
soil carbon requestration,carbon farming,Off - put by offsets : Why some advocates doubt  net zero  pledges | National,https://www.hastingstribune.com/ap/national/off-put-by-offsets-why-some-advocates-doubt-net-zero-pledges/article_4795282d-4040-5157-81b1-d4bc166675e0.html,hastingstribune.com,20210506T151500Z,English,United States,2021-05-06 15:15:00,1
soil carbon requestration,carbon farming,Off - put by offsets : Why some advocates doubt  net zero  pledges,https://phys.org/news/2021-05-off-put-offsets-advocates-net-pledges.html,phys.org,20210506T171500Z,English,United States,2021-05-06 17:15:00,2
soil carbon requestration,carbon farming,Farming in a carbon economy topic of May 11 workshop,https://www.hpj.com/crops/farming-in-a-carbon-economy-topic-of-may-11-workshop/article_bf4a54ec-ae73-11eb-97ec-4313829e9eac.html,hpj.com,20210506T184500Z,English,United States,2021-05-06 18:45:00,1
soil carbon requestration,carbon farming,"May 6 , 2021 : The DREAM Continues 20 Years Later ; Grappling With History Of KKK In Denver",https://www.cpr.org/show-episode/may-6-2021-the-dream-continues-20-years-later-grappling-with-history-of-kkk-in-denver/,cpr.org,20210507T004500Z,English,United States,2021-05-07 00:45:00,1
soil carbon requestration,carbon farming,Food,https://www.utne.com/blogs/food,utne.com,20210507T023000Z,English,United States,2021-05-07 02:30:00,1
soil carbon requestration,carbon farming,American Vanguard Corp ( AVD ) Q1 2021 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2021/05/07/american-vanguard-corp-avd-q1-2021-earnings-call-t/?source=iedfolrf0000001,fool.com,20210507T100000Z,English,United States,2021-05-07 10:00:00,2
soil carbon requestration,soil carbon storage,Mexico General Law of Sustainable Forestry Development Amendments,https://www.natlawreview.com/article/decree-amending-several-provisions-mexico-s-general-law-sustainable-forestry,natlawreview.com,20210508T224500Z,English,United States,2021-05-08 22:45:00,1
soil carbon requestration,carbon farming,Restaurant - led ag effort aims to fight climate change,https://www.sfgate.com/news/article/Restaurant-led-ag-effort-aims-to-fight-climate-16163380.php,sfgate.com,20210509T144500Z,English,United States,2021-05-09 14:45:00,5
soil carbon requestration,soil carbon storage,"In soil , high microbial fluctuation leads to more carbon emissions",https://phys.org/news/2021-05-soil-high-microbial-fluctuation-carbon.html,phys.org,20210510T104500Z,English,United States,2021-05-10 10:45:00,3
soil carbon requestration,soil carbon storage,Team unravels mysteries of carbon release in permafrost soils,https://phys.org/news/2021-05-team-unravels-mysteries-carbon-permafrost.html,phys.org,20210511T120000Z,English,United States,2021-05-11 12:00:00,1
soil carbon requestration,carbon farming,The Cicadas Are Coming . Let Eat Them !,https://www.wired.com/story/eating-cicadas-brood-x/,wired.com,20210511T140000Z,English,United States,2021-05-11 14:00:00,1
soil carbon requestration,carbon farming,Be patient on selling carbon credits,https://www.farmprogress.com/carbon/be-patient-selling-carbon-credits,farmprogress.com,20210512T143000Z,English,United States,2021-05-12 14:30:00,1
soil carbon requestration,carbon farming,Sustainable Strategies For Agriculture And Biodiversity : As Simple As Helping Nature Run Its Course,https://www.forbes.com/sites/danieladelorenzo/2021/05/12/sustainable-strategies-for-agriculture-and-biodiversity-as-simple-as-helping-nature-run-its-course/,forbes.com,20210512T144500Z,English,United States,2021-05-12 14:45:00,1
soil carbon requestration,carbon farming,Report on Panel 2,https://larouchepub.com/other/2021/4820-report_on_panel_2.html,larouchepub.com,20210513T150000Z,English,United States,2021-05-13 15:00:00,1
soil carbon requestration,soil carbon storage,Carbon180 Unveils Carbon Removal Policy Roadmap for 2021,https://www.globenewswire.com/news-release/2021/05/13/2228898/0/en/Carbon180-Unveils-Carbon-Removal-Policy-Roadmap-for-2021-and-Beyond.html,globenewswire.com,20210513T201500Z,English,United States,2021-05-13 20:15:00,2
soil carbon requestration,carbon farming,Conservation management offers benefits,https://www.farmprogress.com/carbon/conservation-management-offers-benefits,farmprogress.com,20210514T151500Z,English,United States,2021-05-14 15:15:00,1
soil carbon requestration,soil carbon storage,The meat industry is doing exactly what Big Oil does to fight climate action,https://www.washingtonpost.com/outlook/the-meat-industry-is-doing-exactly-what-big-oil-does-to-fight-climate-action/2021/05/14/831e14be-b3fe-11eb-ab43-bebddc5a0f65_story.html,washingtonpost.com,20210514T194500Z,English,United States,2021-05-14 19:45:00,1
soil carbon requestration,carbon farming,Biden must pay farmers to store more carbon,https://thehill.com/opinion/energy-environment/553615-biden-must-pay-farmers-to-store-more-carbon,thehill.com,20210515T160000Z,English,United States,2021-05-15 16:00:00,1
soil carbon requestration,carbon farming,The rise of a new generation of  green collar worker in South - East Asia,https://www.equaltimes.org/the-rise-of-a-new-generation-of,equaltimes.org,20210517T050000Z,English,United States,2021-05-17 05:00:00,1
soil carbon requestration,carbon farming,Agricultural ecosystem asset credit opportunities changing rapidly,https://www.farmprogress.com/carbon/agricultural-ecosystem-asset-credit-opportunities-changing-rapidly,farmprogress.com,20210517T124500Z,English,United States,2021-05-17 12:45:00,1
soil carbon requestration,carbon farming,New Airly™ Brand Launches First - Ever Climate Friendly Snack Developed To Remove Greenhouse Gases From The Air,https://www.prnewswire.com:443/news-releases/new-airly-brand-launches-first-ever-climate-friendly-snack-developed-to-remove-greenhouse-gases-from-the-air-301292370.html,prnewswire.com,20210517T143000Z,English,United States,2021-05-17 14:30:00,2
soil carbon requestration,soil carbon storage,Conservation tillage provides benefits,https://www.capjournal.com/community/conservation-tillage-provides-benefits/article_bb55f460-b72c-11eb-a592-87dabcaaa2fe.html,capjournal.com,20210517T203000Z,English,United States,2021-05-17 20:30:00,1
soil carbon requestration,carbon farming,Reduced tillage adoption lags in Texas,https://www.farmprogress.com/tillage/reduced-tillage-adoption-lags-texas,farmprogress.com,20210518T140000Z,English,United States,2021-05-18 14:00:00,1
soil carbon requestration,soil carbon storage,Researcher examines how nematodes interact in the soil,https://www.farmprogress.com/soil-health/researcher-examines-how-nematodes-interact-soil,farmprogress.com,20210519T083000Z,English,United States,2021-05-19 08:30:00,1
soil carbon requestration,carbon farming,"Soil health workshop to highlight cover crops , increasing carbon sequestration during drought",https://www.appeal-democrat.com/glenn_county_transcript/soil-health-workshop-to-highlight-cover-crops-increasing-carbon-sequestration-during-drought/article_fe5ed5ea-b7fb-11eb-b053-8f411bffde32.html,appeal-democrat.com,20210519T084500Z,English,United States,2021-05-19 08:45:00,1
soil carbon requestration,carbon farming,Combatting climate change with carbon farming - American Chemical Society,https://www.acs.org/content/acs/en/pressroom/presspacs/2021/acs-presspac-may-19-2021/combatting-climate-change-with-carbon-farming.html,acs.org,20210519T123000Z,English,United States,2021-05-19 12:30:00,1
soil carbon requestration,carbon farming,Yara to Host Global Launch Event for Agoro Carbon Alliance,https://www.prnewswire.com/news-releases/yara-to-host-global-launch-event-for-agoro-carbon-alliance-301294365.html,prnewswire.com,20210519T134500Z,English,United States,2021-05-19 13:45:00,2
soil carbon requestration,carbon farming,Combatting climate change with carbon farming,https://www.eurekalert.org/pub_releases/2021-05/acs-ccc051921.php,eurekalert.org,20210519T163000Z,English,United States,2021-05-19 16:30:00,1
soil carbon requestration,carbon farming,The continued influence of Shaker design,https://www.berkshireeagle.com/arts_and_culture/hancock-shaker-village-contemporary-art-design-summer-2021/article_c920b314-b803-11eb-821b-5ff388230bd5.html,berkshireeagle.com,20210519T213000Z,English,United States,2021-05-19 21:30:00,1
soil carbon requestration,carbon farming,Reduced tillage weed control challenges,https://www.farmprogress.com/weeds/reduced-tillage-weed-control-challenges,farmprogress.com,20210520T141500Z,English,United States,2021-05-20 14:15:00,1
soil carbon requestration,carbon farming,Reduced tillage increases organic matter on Texas farms,https://www.farmprogress.com/tillage/reduced-tillage-increases-organic-matter-texas-farms,farmprogress.com,20210521T134500Z,English,United States,2021-05-21 13:45:00,1
soil carbon requestration,carbon farming,Carbon farming payments possible with soil - building,https://alankandel.scienceblog.com/2021/05/21/carbon-farming-payments-possible-with-soil-building/,alankandel.scienceblog.com,20210521T154500Z,English,United States,2021-05-21 15:45:00,1
soil carbon requestration,carbon farming,Prince Charles : small - scale family farms must be at heart of sustainable future,http://www.msn.com/en-gb/news/uknews/prince-charles-small-scale-family-farms-must-be-at-heart-of-sustainable-future/ar-AAKiomJ,msn.com,20210523T161500Z,English,United States,2021-05-23 16:15:00,1
soil carbon requestration,soil carbon storage,Here what is known about carbon markets,https://www.farmprogress.com/carbon/heres-what-known-about-carbon-markets,farmprogress.com,20210524T093000Z,English,United States,2021-05-24 09:30:00,1
soil carbon requestration,carbon farming,Communication is key when changing tillage practices,https://www.farmprogress.com/tillage/landowner-communication-key-when-changing-tillage-practices,farmprogress.com,20210524T131500Z,English,United States,2021-05-24 13:15:00,1
soil carbon requestration,soil carbon storage,People prefer  natural  strategies to reduce atmospheric carbon,https://news.cornell.edu/stories/2021/05/people-prefer-natural-strategies-reduce-atmospheric-carbon,news.cornell.edu,20210526T144500Z,English,United States,2021-05-26 14:45:00,3
soil carbon requestration,carbon farming,Greenpeace Protests The Negotiations On The EU Common Agricultural Policy,https://www.forbes.com/sites/danieladelorenzo/2021/05/26/greenpeace-protests-the-negotiations-on-the-eus-common-agricultural-policy/,forbes.com,20210526T174500Z,English,United States,2021-05-26 17:45:00,1
soil carbon requestration,soil carbon storage,Most Americans support soil carbon storage as a climate strategy,https://thehill.com/opinion/energy-environment/555509-most-americans-support-soil-carbon-storage-as-a-climate-strategy,thehill.com,20210526T190000Z,English,United States,2021-05-26 19:00:00,1
soil carbon requestration,carbon farming,Funding announced as experts plan blue carbon pilot project,https://www.miragenews.com/funding-announced-as-experts-plan-blue-carbon-567039/,miragenews.com,20210527T001500Z,English,United States,2021-05-27 00:15:00,1
soil carbon requestration,carbon farming,Wetland increase has multiple benefits,https://www.miragenews.com/wetland-increase-has-multiple-benefits-567282/,miragenews.com,20210527T053000Z,English,United States,2021-05-27 05:30:00,1
soil carbon requestration,carbon farming,Diary note : June 24 - 25 Australasian emissions reduction summit,https://www.miragenews.com/diary-note-june-24-25-australasian-emissions-567307/,miragenews.com,20210527T071500Z,English,United States,2021-05-27 07:15:00,1
soil carbon requestration,carbon farming,Climate change : six priorities for pulling carbon out of the air,https://www.massachusettssun.com/news/269666340/climate-change-six-priorities-for-pulling-carbon-out-of-the-air,massachusettssun.com,20210528T111500Z,English,United States,2021-05-28 11:15:00,5
soil carbon requestration,carbon farming,Climate change : 6 priorities for pulling carbon out of the air,https://phys.org/news/2021-05-climatechange-priorities-carbon-air.html,phys.org,20210528T164500Z,English,United States,2021-05-28 16:45:00,1
soil carbon requestration,carbon farming,One click to offset car emissions,https://au.news.yahoo.com/one-click-offset-car-emissions-213000226.html,au.news.yahoo.com,20210530T004500Z,English,United States,2021-05-30 00:45:00,1
soil carbon requestration,carbon farming,Climedec Technology Uses Seawater Desalination Discharge for Hydrogen Storage and Manufacturing CO2 Containing Products,https://energy.einnews.com/pr_news/542551453/climedec-technology-uses-seawater-desalination-discharge-for-hydrogen-storage-and-manufacturing-co2-containing-products,energy.einnews.com,20210531T090000Z,English,United States,2021-05-31 09:00:00,1
soil carbon requestration,carbon farming,How soil can help solve our climate problem,https://cen.acs.org/food/agriculture/Soil-depletion-carbon-credit-market-climate-change/99/i18,cen.acs.org,20210531T180000Z,English,United States,2021-05-31 18:00:00,1
soil carbon requestration,carbon farming,"I want to fly to Hawaii , but I dont want to wreck the planet . With carbon offsets , can I do both ?",https://www.geekwire.com/2021/want-fly-hawaii-dont-want-wreck-planet-carbon-offsets-can/,geekwire.com,20210601T150000Z,English,United States,2021-06-01 15:00:00,2
soil carbon requestration,carbon farming,Is carbon the  crop  of the future ?,https://www.newswise.com/articles/is-carbon-the-crop-of-the-future,newswise.com,20210601T191500Z,English,United States,2021-06-01 19:15:00,10
soil carbon requestration,carbon farming,Environmental News Network - Is Carbon The  Crop  Of The Future ?,https://www.enn.com/articles/67954-is-carbon-the-crop-of-the-future,enn.com,20210602T193000Z,English,United States,2021-06-02 19:30:00,1
soil carbon requestration,carbon farming,How playing in the carbon markets can benefit cannabis producers,https://mjbizdaily.com/how-playing-in-the-carbon-markets-can-benefit-cannabis-producers/,mjbizdaily.com,20210603T114500Z,English,United States,2021-06-03 11:45:00,1
soil carbon requestration,carbon farming,ZimmCast 672 – Farmers Edge Smart Carbon Program,http://agwired.com/2021/06/03/zimmcast-672-farmers-edge-smart-carbon-program/,agwired.com,20210603T191500Z,English,United States,2021-06-03 19:15:00,2
soil carbon requestration,carbon farming,It pays to go carbon negative on America soil infrastructure,https://thehill.com/opinion/energy-environment/556751-it-pays-to-go-carbon-negative-on-americas-soil-infrastructure,thehill.com,20210603T210000Z,English,United States,2021-06-03 21:00:00,2
soil carbon requestration,carbon farming,"How important is soil quality to addressing climate change ? It critical , and here a blueprint for refocusing American R & D",https://geneticliteracyproject.org/2021/06/04/how-important-is-soil-quality-to-addressing-climate-change-and-soil-quality-its-critical-and-heres-a-blueprint-for-refocusing-american-rd1/,geneticliteracyproject.org,20210604T073000Z,English,United States,2021-06-04 07:30:00,1
soil carbon requestration,soil carbon storage,Carbon as an agriculture commodity - Wilmington News Journal,https://www.wnewsj.com/news/169171/carbon-as-an-agriculture-commodity,wnewsj.com,20210604T171500Z,English,United States,2021-06-04 17:15:00,1
soil carbon requestration,soil carbon storage,Is Carbon The  Crop  Of The Future ? - ScienceBlog . com,https://scienceblog.com/523121/is-carbon-the-crop-of-the-future/,scienceblog.com,20210604T201500Z,English,United States,2021-06-04 20:15:00,2
soil carbon requestration,carbon farming,New cash flow possible for ag with carbon sequestering,https://www.agupdate.com/farmandranchguide/farmandranchguide/news/state-and-regional/new-cash-flow-possible-for-ag-with-carbon-sequestering/article_88099958-bf16-11eb-8bb6-9ff57ca9e06d.html,agupdate.com,20210605T130000Z,English,United States,2021-06-05 13:00:00,2
soil carbon requestration,carbon farming,Government should take lead on where carbon farming is allowed,http://www.msn.com/en-nz/news/national/government-should-take-lead-on-where-carbon-farming-is-allowed-waitaki-mayor/ar-AAKKnqF,msn.com,20210606T040000Z,English,United States,2021-06-06 04:00:00,1
soil carbon requestration,soil carbon storage,PLC Renews Call for Wild Horse Management - AG INFORMATION NETWORK OF THE WEST,https://www.aginfo.net/report/49821/Land-Livestock-Report/PLC-Renews-Call-for-Wild-Horse-Management,aginfo.net,20210608T093000Z,English,United States,2021-06-08 09:30:00,2
